SKU unidad negocio,Codigo regional,Descripcion,EAN,Proveedor,Equipo,PM asociado,Trazabilidad levantamiento,Etapa
1887719,O22MJPO11-B2,WM O22 POLERA SEÑORA BOTONES CHERRY,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Maria Concepcion Sanchez,VESTUARIO/SICHUAN TEXTILES IMPORT & EXPORT LI,Completado
1891710,CB0022TT99-207-1,LECHERO 14CM ALTO AT,False,"ZHEJIANG PAK SHING COOKWARE CO.,LTD",NON FOOD,Francesca Meriggio,"NON FOOD/ZHEJIANG PAK SHING COOKWARE CO.,LTD",Completado
1886487,O22JGEN01-J,OI22 ENTERITO JG LARGO RIB MED GREY MEL,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Treicy Norambuena,VESTUARIO/SICHUAN TEXTILES IMPORT & EXPORT LI,Completado
1906054,False,SET DE DOCTORA BARBIE,False,KRC (HONG KONG) LIMITED,NON FOOD HARD,María José Collado,NON FOOD HARD/KRC (HONG KONG) LIMITED,Completado
1889163,I22HOCM19-K5,I22 H CAMISA KI AOP CONTEMP PENDING2,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1890645,DB0051OI22-21,PORTARETRATO RELIEVE 10X15CM BLANCO,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1896246,I22BGPK01-B2,I22 PARKA ML SOLID BEBA SWEET LAVENDER,False,GUANGDONG TEXTILES IMP. & EXP. CO.,VESTUARIO,Andrea Hrepic,False,Completado
1891722,CB0034OI22-8013,SARTEN 20 CM VOLK,False,"NINGBO FUTURE HOUSEWARE CO.,LTD.",NON FOOD,Francesca Meriggio,"NON FOOD/NINGBO FUTURE HOUSEWARE CO.,LTD.",Completado
1702560,VBC720GR,"VENTILADOR BOX NEX VBC720GR 7"" VERDE",False,FORCE MANNER CO. LTD,NON FOOD,Romina Farias,False,Completado
1890631,DB0034OI22-05,FIGURA DECORATIVA D5,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1886677,False,OI22 BBO POLERON PANT ZEU 12-18 ANIMAL,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1887817,O22MJPA04-B2,WM O22 PANTALON BOMBACHO LISO OLIVE,False,PASTEL APPARELS LIMITED,VESTUARIO,Maria Concepcion Sanchez,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1892120,OB2130TT99-122-22,CANASTO SIMIL RATTAN GRIS 22X29X11CM,False,DEMKA PLASTIK ZUCCACIYE TICLTDSTI,NON FOOD,María Paz Ugarte,False,Completado
1889269,TROI22HOCM07-BML3,TROI22 H CAMISA VESTIR FANTASIA ML ROJO,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1890786,DB0066OI22-01,RELOJ DECORATIVO D1 OI22,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1893593,ACPARN39OI22-02,ARNES DOBLE CON CHIPORRO M,False,"HANGZHOU TIANYUAN PET PRODUCTS CO.,",NON FOOD,Romina Farias,"NON FOOD/HANGZHOU TIANYUAN PET PRODUCTS CO.,",Completado
1899094,I22MJPO-JW4,I22 POLERA MJ MC JURASSIC WORLD 4 BLACK,False,GUANGDONG TEXTILES IMP. & EXP. CO.,VESTUARIO,Maria Concepcion Sanchez,False,Completado
1895390,I22BGGT06-C3,I22 GATEADOR BOTIN BEBA LILAC,False,FUJIAN YONTEK IMPORT AND EXPORT CO.,VESTUARIO,Andrea Hrepic,VESTUARIO/FUJIAN YONTEK IMPORT AND EXPORT CO.,Completado
1893540,DC0024OI22-TN-10,CANVAS 20X20CM GIRL D1 TEEN,False,MINHOU XINGCHENG ARTS AND CRAFTS,NON FOOD,Bárbara Lazarovich,False,Completado
1886683,False,OI22 BBO 2BODY ML PANT ZEU 12-18 CROCO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1867449,False,BERMUDA 1,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Treicy Norambuena,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1886689,False,OI22 BBO 2BODY ML PANT ZEU 12-18 WHALE,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1884319,BB0024PV21E-002,CORTINA BANO PVC C-GANCH TEXTURA,False,SHANGHAI AILI INDUSTRIAL,NON FOOD,Mónica García,NON FOOD/SHANGHAI AILI INDUSTRIAL,Completado
1886635,False,OI22BBO POLERN BODYML PANT ZEU12-18 DINO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1890783,DB0065TT99-14,RELOJ MANOS PLATA OI22,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1873500,V22MUSA1-SAN1,V22 SANDALIA MUJER SANTORINI BEIGE,False,XIAMEN KINGSTEP IMPORT & EXPORT CO.,VESTUARIO,Maria Ignacia Pinto,VESTUARIO/XIAMEN KINGSTEP IMPORT & EXPORT CO.,Completado
1890627,DB0034OI22-01,FIGURA DECORATIVA D1,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1891654,CC5005OI22-CA-002,SABANA EST 2P MF 120GSM AMELIA,False,"HENIEMO HOME COLLECTION CO., LTD",NON FOOD,Mónica García,"NON FOOD/HENIEMO HOME COLLECTION CO., LTD",Completado
1886665,False,OI22 BBA POLERON PANT ZEU 12-18 GATO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1889442,OI22BBZA4-C1,OI22 ZAPATILLA BEBO CALCETIN NAVY,False,WENZHOU GUO SHENG TRADING CO. LTD.,VESTUARIO,Maria Ignacia Pinto,VESTUARIO/WENZHOU GUO SHENG TRADING CO. LTD.,Completado
1895161,I22MUZA14-FF3,I22ZAPAT MUJ FF ALTA PLANTA TRACKMULTIC3,False,OTHALA SPA,VESTUARIO,Maria Ignacia Pinto,False,Completado
1886671,False,OI22 BBO POLERON PANT ZEU 12-18 LEON,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1866952,False,V22 TRAJE DE BAÑO MUJER AZUL SANTORINI,False,QICAIHU GARMENTS WEAVING CO  LTD J,VESTUARIO,Daniela Walters,VESTUARIO/QICAIHU GARMENTS WEAVING CO  LTD J,Completado
1893152,CB3092TT99-002-02,PLUMON HIPOLARGENICO BLANCO 2P,False,NANJING MEIHUA TEXTILE CO.LTD.,NON FOOD,Mónica García,NON FOOD/NANJING MEIHUA TEXTILE CO.LTD.,Completado
1890622,DB0018OI22-01,PORTAVELA CERAMICA OI22,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1867435,False,VESTIDO MC SANTORINI,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Andrea Hrepic,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1891658,CB3017OI22-CA-004,SABANA KP 180H VUELOS AMELIA,False,"HENIEMO HOME COLLECTION CO., LTD",NON FOOD,Mónica García,"NON FOOD/HENIEMO HOME COLLECTION CO., LTD",Completado
1890638,DB0051OI22-04,PORTARETRATO COLORES 10X15CM CHAMPAÑA,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1893151,CB3092TT99-002-01,PLUMON HIPOLARGENICO BLANCO 1.5P,False,NANJING MEIHUA TEXTILE CO.LTD.,NON FOOD,Mónica García,NON FOOD/NANJING MEIHUA TEXTILE CO.LTD.,Completado
1886673,False,OI22 BBO POLERON PANT ZEU 0-3 ANIMAL,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1702557,VBC720PR,"VENTILADOR BOX NEX VBC720PR 7"" PURPURA",False,FORCE MANNER CO. LTD,NON FOOD,Romina Farias,False,Completado
1886643,False,OI22 BBO CHAQ POLERA ML PANT ZEU 0-3 OSO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1893360,False,OI22 POLERA ML BASICA TEENA SIMBA ANIMAL,False,B TRADE INTERNATIONAL LIMITED,VESTUARIO,Treicy Norambuena,False,Completado
1889691,OI22MUSA1-COM1,OI22 SANDALI MUJER COMFY FUR CAMEL CAMEL,False,"FUZHOU HEVA SHOES CO.,LTD",VESTUARIO,Maria Ignacia Pinto,"VESTUARIO/FUZHOU HEVA SHOES CO.,LTD",Completado
1892562,AB0302TT20-4-8SMK,TOPE PUERTA PUERCOESPIN,False,HANGZHOU LIGHT INDUSTRIAL PRODUCTS,NON FOOD,Bárbara Lazarovich,False,Completado
1886647,False,OI22BBO CHAQ POLERA ML PANT ZEU12-18 OSO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886661,False,OI22 BBA POLERON PANT ZEU 0-3 GATO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886685,False,OI22 BBO 2BODY ML PANT ZEU 0-3 WHALE,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886667,False,OI22 BBO POLERON PANT ZEU 0-3 LEON,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1893263,CB3101OI22-001-01-C2,FRAZADA FLANNEL/EMBOSS 1.5P GRIS OI22,False,NINGBO KINGBIRD INDUSTRY & TRADING,NON FOOD,Mónica García,NON FOOD/NINGBO KINGBIRD INDUSTRY & TRADING,Completado
1886653,False,OI22BBA CHAQ POLERA ML PANT ZEU12-18 DOG,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1890648,DB0051OI22-26,PORTARETRATO CON RELIEVE 13X18 BLANCO,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1893264,CB3101OI22-001-02-C1,FRAZADA FLANNEL/EMBOSS 2P ECRU OI22,False,NINGBO KINGBIRD INDUSTRY & TRADING,NON FOOD,Mónica García,NON FOOD/NINGBO KINGBIRD INDUSTRY & TRADING,Completado
1882616,False,V22 TRAJE DE BAÑO NIÑA DUENDE CHER,False,QICAIHU GARMENTS WEAVING CO  LTD J,VESTUARIO,Daniela Walters,VESTUARIO/QICAIHU GARMENTS WEAVING CO  LTD J,Completado
1886659,False,OI22 BBA POLERON PANT ZEU 12-18 CONEJO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1893592,ACPARN39OI22-01,ARNES DOBLE CON CHIPORRO S,False,"HANGZHOU TIANYUAN PET PRODUCTS CO.,",NON FOOD,Romina Farias,"NON FOOD/HANGZHOU TIANYUAN PET PRODUCTS CO.,",Completado
1893265,CB3101OI22-001-02-C2,FRAZADA FLANNEL/EMBOSS 2P GRIS OI22,False,NINGBO KINGBIRD INDUSTRY & TRADING,NON FOOD,Mónica García,NON FOOD/NINGBO KINGBIRD INDUSTRY & TRADING,Completado
1892194,OB2076TT99-022-25,CESTO LAVANDERIA RECTANGULAR 25LT,False,DEMKA PLASTIK ZUCCACIYE TICLTDSTI,NON FOOD,María Paz Ugarte,False,Completado
1886619,False,OI22 BBA POLERON BODYML PANT ZEU 0-3 LEO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886679,False,OI22 BBO 2BODY ML PANT ZEU 0-3 CROCO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886631,False,OI22 BBO POLERN BODYML PANT ZEU 0-3 DINO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1890641,DB0051OI22-09,PORTARETRATO COLORES 13X18CM NEGRO OI22,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1915050,False,PLATEADA V WAGYU URU KG,False,FRIGORIFICO CASABLANCA S.A.,CARNES,Rosario Gardeweg,False,Completado
1886641,False,OI22BBO POLERN BODYML PANT ZEU12-18 ARMY,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1891963,MB0650AA99-022-16,PANERA AZUL GLACIAL OU AA22,False,MARTIPLAST INDUSTRIA E COMERCIO DE,NON FOOD,Francesca Meriggio,False,Completado
1886649,False,OI22 BBA CHAQ POLERA ML PANT ZEU 0-3 DOG,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1890963,DC0006OI22-MG-01,GUIRNALDA MARIGOLD,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1892221,OB2015OI22-001-07C1,MALETA SEMIRIGIDA AZUL 19,False,SYL SUNSHINE ENTERPRISE LIMITED,NON FOOD,María Paz Ugarte,False,Completado
1884321,BB0022PV21E-002,CORTINA BANO POLIESTER AROMO,False,SHANGHAI AILI INDUSTRIAL,NON FOOD,Mónica García,NON FOOD/SHANGHAI AILI INDUSTRIAL,Completado
1886655,False,OI22 BBA POLERON PANT ZEU 0-3 CONEJO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1890784,DB0065OI22-06,RELOJ CLASICO 3C OI22,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1915047,False,PTA PALETA FLAT IRON V WAGYU URU KG,False,FRIGORIFICO CASABLANCA S.A.,CARNES,Rosario Gardeweg,False,Completado
1906070,False,CAMIONETA FRICCION MATCHBOX SAFARI,False,KRC (HONG KONG) LIMITED,NON FOOD HARD,María José Collado,NON FOOD HARD/KRC (HONG KONG) LIMITED,Completado
1891720,CB0016OI22-8011,OLLA 24 CM VOLK,False,"NINGBO FUTURE HOUSEWARE CO.,LTD.",NON FOOD,Francesca Meriggio,"NON FOOD/NINGBO FUTURE HOUSEWARE CO.,LTD.",Completado
1890689,DB0071OI22-01-02,CANASTO MANIJAS PP FIBRA ECRU M OI22,False,QINGDAO UPASCEND INTERNATIONAL,NON FOOD,Bárbara Lazarovich,False,Completado
1893583,ACPCLL32OI22-05-2,COLLAR PERRO POLIESTER TALLA M CORAL,False,WENZHOU YUANFEI PET TOY PRODUCTS,NON FOOD,Romina Farias,"NON FOOD/WENZHOU YUANFEI PET TOY PRODUCTS CO., LTD",Completado
1892182,OB2179TT99-022-02,CANASTO SIMIL RATTAN LAVANDERIA 2.5LT,False,DEMKA PLASTIK ZUCCACIYE TICLTDSTI,NON FOOD,María Paz Ugarte,False,Completado
1886637,False,OI22 BBO POLERN BODYML PANT ZEU 0-3 ARMY,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1890646,DB0051OI22-22,PORTARETRATO CON RELIEVE 10X15 GRIS OI22,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1890688,DB0071OI22-01-01,CANASTO MANIJAS PP FIBRA ECRU S OI22,False,QINGDAO UPASCEND INTERNATIONAL,NON FOOD,Bárbara Lazarovich,False,Completado
1892223,OB2015OI22-001-07C3,MALETA SEMIRIGIDA AZUL 28,False,SYL SUNSHINE ENTERPRISE LIMITED,NON FOOD,María Paz Ugarte,False,Completado
1891724,CB0036OI22-8015,SARTEN 26 CM VOLK,False,"NINGBO FUTURE HOUSEWARE CO.,LTD.",NON FOOD,Francesca Meriggio,"NON FOOD/NINGBO FUTURE HOUSEWARE CO.,LTD.",Completado
1890824,DC0009OI22-RG-02,MULTIFOTO DIA DEL PADRE,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1866956,False,V22 TRAJE DE BAÑO NIÑA PUNTOS ROSADA SAN,False,QICAIHU GARMENTS WEAVING CO  LTD J,VESTUARIO,Daniela Walters,VESTUARIO/QICAIHU GARMENTS WEAVING CO  LTD J,Completado
1890630,DB0034OI22-04,FIGURA DECORATIVA D4,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1893153,CB3092TT99-002-04,PLUMON HIPOLARGENICO BLANCO KP,False,NANJING MEIHUA TEXTILE CO.LTD.,NON FOOD,Mónica García,NON FOOD/NANJING MEIHUA TEXTILE CO.LTD.,Completado
1890637,DB0051OI22-03,PORTARETRATO COLORES 10X15CM NEGRO OI22,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1884320,BB0022PV21E-001,CORTINA BANO POLIESTER LINEAS GRIS,False,SHANGHAI AILI INDUSTRIAL,NON FOOD,Mónica García,NON FOOD/SHANGHAI AILI INDUSTRIAL,Completado
1891723,CB0035OI22-8014,SARTEN 24 CM VOLK,False,"NINGBO FUTURE HOUSEWARE CO.,LTD.",NON FOOD,Francesca Meriggio,"NON FOOD/NINGBO FUTURE HOUSEWARE CO.,LTD.",Completado
1868977,AB0103PV21-11-01SMK,ALFOMBRA MELANCHE 50X80/GRIS,False,HANGZHOU LIGHT INDUSTRIAL PRODUCTS,NON FOOD,Victoria Zamora,False,Completado
1890993,DC0017OI22-MG-01,COJIN TEXTURA 30X50 MARIGOLD,False,BALTEX (HK) LIMITED,NON FOOD,Bárbara Lazarovich,False,Completado
1884322,BB0022AA99E-014,CORTINA BANO POLIESTER MOSAICO,False,SHANGHAI AILI INDUSTRIAL,NON FOOD,Mónica García,NON FOOD/SHANGHAI AILI INDUSTRIAL,Completado
1889628,OI22MUCA6-K1,OI22 CARTERA MANO CADENA MUJER LEOPARD,False,"YIWU JOYEE IMPORT &EXPORT CO.,LTD",VESTUARIO,Maria Ignacia Pinto,"VESTUARIO/YIWU JOYEE IMPORT &EXPORT CO.,LTD",Completado
1868978,AB0103PV21-11-02SMK,ALFOMBRA MELANCHE 50X80/ECRUE,False,HANGZHOU LIGHT INDUSTRIAL PRODUCTS,NON FOOD,Victoria Zamora,False,Completado
1886674,False,OI22 BBO POLERON PANT ZEU 3-6 ANIMAL,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1893266,CB3101OI22-001-04-C1,FRAZADA FLANNEL/EMBOSS KP ECRU OI22,False,NINGBO KINGBIRD INDUSTRY & TRADING,NON FOOD,Mónica García,NON FOOD/NINGBO KINGBIRD INDUSTRY & TRADING,Completado
1890959,DC0001OI22-MG-02,VELA CON TAPA MARIGOLD,False,"DALIAN TALENT GIFT CO., LTD",NON FOOD,Bárbara Lazarovich,"NON FOOD/DALIAN TALENT GIFT CO., LTD",Completado
1886690,False,OI22 BBO 2BODY ML PANT ZEU 18-24 WHALE,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886669,False,OI22 BBO POLERON PANT ZEU 6-9 LEON,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1867447,False,POLERA SM1,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Treicy Norambuena,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1890788,DB0066OI22-03,RELOJ DECORATIVO D3 OI22,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1893542,DC0024OI22-TN-12,CANVAS 40X40CM GIRL D1 TEEN,False,MINHOU XINGCHENG ARTS AND CRAFTS,NON FOOD,María Paz Ugarte,False,Completado
1893267,CB3101OI22-001-04-C2,FRAZADA FLANNEL/EMBOSS KP GRIS OI22,False,NINGBO KINGBIRD INDUSTRY & TRADING,NON FOOD,Mónica García,NON FOOD/NINGBO KINGBIRD INDUSTRY & TRADING,Completado
1890649,DB0051OI22-27,PORTARETRATO CON RELIEVE 13X18 GRIS,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1892090,OB2042TT99-022-60C1,BASURERO PLASTICO PEDAL 5.5LT PLATEADO.2,False,DEMKA PLASTIK ZUCCACIYE TICLTDSTI,NON FOOD,María Paz Ugarte,False,Completado
1892222,OB2015OI22-001-07C2,MALETA SEMIRIGIDA AZUL 24,False,SYL SUNSHINE ENTERPRISE LIMITED,NON FOOD,María Paz Ugarte,False,Completado
1886675,False,OI22 BBO POLERON PANT ZEU 6-9 ANIMAL,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886662,False,OI22 BBA POLERON PANT ZEU 3-6 GATO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886645,False,OI22 BBO CHAQ POLERA ML PANT ZEU 6-9 OSO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1890643,DB0051OI22-11,PORTARETRATO COLORES 13X18CM CHAMPAÑA,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1886650,False,OI22 BBA CHAQ POLERA ML PANT ZEU 3-6 DOG,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886668,False,OI22 BBO POLERON PANT ZEU 3-6 LEON,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886676,False,OI22 BBO POLERON PANT ZEU 9-12 ANIMAL,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886651,False,OI22 BBA CHAQ POLERA ML PANT ZEU 6-9 DOG,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886632,False,OI22 BBO POLERN BODYML PANT ZEU 3-6 DINO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1893580,ACPCLL32OI22-04-2,COLLAR PERRO POLIESTER TALLA S CORAL,False,WENZHOU YUANFEI PET TOY PRODUCTS,NON FOOD,Romina Farias,"NON FOOD/WENZHOU YUANFEI PET TOY PRODUCTS CO., LTD",Completado
1886644,False,OI22 BBO CHAQ POLERA ML PANT ZEU 3-6 OSO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1915044,False,PUNTA DE GANSOV WAGYU UR KG,False,FRIGORIFICO CASABLANCA S.A.,CARNES,Rosario Gardeweg,False,Completado
1890952,DC0011OI22-TR-01,COLGANTE PARED S TRIBAL,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1886687,False,OI22 BBO 2BODY ML PANT ZEU 6-9 WHALE,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886684,False,OI22 BBO 2BODY ML PANT ZEU 18-24 CROCO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886686,False,OI22 BBO 2BODY ML PANT ZEU 3-6 WHALE,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886678,False,OI22 BBO POLERON PANT ZEU 18-24 ANIMAL,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886621,False,OI22 BBA POLERON BODYML PANT ZEU 6-9 LEO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1882617,False,V22 TRAJE DE BAÑO NIÑA DUENDE YUKI,False,QICAIHU GARMENTS WEAVING CO  LTD J,VESTUARIO,Daniela Walters,VESTUARIO/QICAIHU GARMENTS WEAVING CO  LTD J,Completado
1886682,False,OI22 BBO 2BODY ML PANT ZEU 9-12 CROCO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886654,False,OI22BBA CHAQ POLERA ML PANT ZEU18-24 DOG,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886646,False,OI22 BBO CHAQ POLERA ML PANT ZEU9-12 OSO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1890642,DB0051OI22-10,PORTARETRATO COLORES 13X18CM AZUL OI22,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1886656,False,OI22 BBA POLERON PANT ZEU 3-6 CONEJO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1893546,DC0024OI22-TN-14,CANVAS CON MARCO 30X40 CM BOY TEEN,False,MINHOU XINGCHENG ARTS AND CRAFTS,NON FOOD,María Paz Ugarte,False,Completado
1886620,False,OI22 BBA POLERON BODYML PANT ZEU 3-6 LEO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1890971,DC0007OI22-MG-01,SUCULENTA MARIGOLD,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,NON FOOD/BINBIN ARTS AND CRAFTS COMPANY LIMI,Completado
1873504,V22MUSA4-SAN,V22 SANDALIA MUJER BOW PUNTILLA,False,XIAMEN KINGSTEP IMPORT & EXPORT CO.,VESTUARIO,Maria Ignacia Pinto,VESTUARIO/XIAMEN KINGSTEP IMPORT & EXPORT CO.,Completado
1890917,DC0001OI22-TR-02,VELA TRIBAL,False,"DALIAN TALENT GIFT CO., LTD",NON FOOD,Bárbara Lazarovich,"NON FOOD/DALIAN TALENT GIFT CO., LTD",Completado
1886680,False,OI22 BBO 2BODY ML PANT ZEU 3-6 CROCO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
1886633,False,OI22 BBO POLERN BODYML PANT ZEU 6-9 DINO,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,Completado
